UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1178827200,2007-05-10T203:18:13Z,-0.682063,36.644196,2651,3679.555,0,0,No Data,No Data
1178827200,2007-05-10T203:24:02Z,-0.669531,36.640589,2711,3681.007,0,0,No Data,No Data
1178827200,2007-05-10T203:53:24Z,-0.692894,36.578901,2529,3688.35,0,0,No Data,No Data
1178827200,2007-05-10T204:25:21Z,-0.753194,36.540029,2545,3696.337,0,0,No Data,No Data
1178827200,2007-05-10T204:31:41Z,-0.767409,36.540032,2428,3697.92,0,0,No Data,No Data
1178827200,2007-05-10T204:54:43Z,-0.726649,36.571858,2563,3703.677,0,0,No Data,No Data
1178827200,2007-05-10T205:10:58Z,-0.698261,36.594822,2547,3707.742,0,0,No Data,No Data
1178827200,2007-05-10T205:17:22Z,-0.710806,36.587787,2537,3709.343,0,0,No Data,No Data
1178827200,2007-05-10T205:27:37Z,-0.730190,36.575395,2567,3711.904,0,0,No Data,No Data
1178827200,2007-05-10T205:44:57Z,-0.754892,36.545330,2556,3716.236,0,0,No Data,No Data
1178827200,2007-05-10T205:52:22Z,-0.740754,36.554171,2549,3718.092,0,0,No Data,No Data
1178827200,2007-05-10T206:12:52Z,-0.739107,36.600169,2556,3723.216,0,0,No Data,No Data
1178827200,2007-05-10T206:14:26Z,-0.739128,36.603712,2556,3723.61,0,0,No Data,No Data
1178827200,2007-05-10T206:23:05Z,-0.719731,36.603726,2552,3725.769,0,0,No Data,No Data
1178827200,2007-05-10T206:43:49Z,-0.673150,36.603555,2548,3730.955,0,0,No Data,No Data
1178827200,2007-05-10T206:57:14Z,-0.643010,36.603512,2563,3734.31,0,0,No Data,No Data
1178827200,2007-05-10T207:03:55Z,-0.628970,36.598243,2541,3735.979,0,0,No Data,No Data
1178827200,2007-05-10T207:53:46Z,-0.664992,36.492254,2224,3748.441,0,0,No Data,No Data
1178827200,2007-05-10T208:01:10Z,-0.677714,36.481580,2170,3750.29,0,0,No Data,No Data
1178827200,2007-05-10T208:18:37Z,-0.673701,36.520574,2484,3754.654,0,0,No Data,No Data
1178827200,2007-05-10T208:29:20Z,-0.659536,36.540032,2469,3757.333,0,0,No Data,No Data
1178827200,2007-05-10T208:34:51Z,-0.647149,36.540031,2465,3758.712,0,0,No Data,No Data
1178827200,2007-05-10T209:00:46Z,-0.592298,36.520575,2424,3765.191,0,0,No Data,No Data
1178827200,2007-05-10T209:04:07Z,-0.597606,36.525881,2433,3766.027,0,0,No Data,No Data
1178827200,2007-05-10T209:24:02Z,-0.604586,36.570075,2462,3771.008,0,0,No Data,No Data
1178827200,2007-05-10T209:34:15Z,-0.606087,36.592968,2488,3773.562,0,0,No Data,No Data
1178827200,2007-05-10T209:53:44Z,-0.563636,36.603519,2524,3778.432,0,0,No Data,No Data
1178830800,2007-05-10T210:06:45Z,-0.576219,36.577121,2458,3781.688,0,0,No Data,No Data
1178830800,2007-05-10T210:17:07Z,-0.599240,36.573600,2456,3784.281,0,0,No Data,No Data
1178830800,2007-05-10T210:25:17Z,-0.604342,36.591209,2486,3786.322,0,0,No Data,No Data
1178830800,2007-05-10T210:38:25Z,-0.632475,36.600000,2551,3789.603,0,0,No Data,No Data
1178830800,2007-05-10T211:06:02Z,-0.692886,36.585969,2535,3796.508,0,0,No Data,No Data
1178830800,2007-05-10T211:15:37Z,-0.696568,36.564781,2519,3798.902,0,0,No Data,No Data
1178830800,2007-05-10T211:56:46Z,-0.606190,36.584170,2476,3809.193,0,0,No Data,No Data
1178830800,2007-05-10T212:15:11Z,-0.577625,36.614042,2568,3813.794,0,0,No Data,No Data
1178830800,2007-05-10T212:48:11Z,-0.507141,36.637009,2760,3822.047,0,0,No Data,No Data
1178830800,2007-05-10T213:03:10Z,-0.473494,36.636792,2878,3825.793,0,0,No Data,No Data
1178830800,2007-05-10T213:38:40Z,-0.519696,36.571826,2464,3834.668,0,0,No Data,No Data
1178830800,2007-05-10T214:00:53Z,-0.563983,36.548869,2454,3840.221,0,0,No Data,No Data
1178830800,2007-05-10T214:15:02Z,-0.563813,36.580641,2485,3843.758,0,0,No Data,No Data
1178830800,2007-05-10T214:32:52Z,-0.533796,36.607146,2543,3848.216,0,0,No Data,No Data
1178830800,2007-05-10T214:43:08Z,-0.510742,36.607077,2556,3850.783,0,0,No Data,No Data
1178830800,2007-05-10T214:56:40Z,-0.493085,36.582361,2561,3854.165,0,0,No Data,No Data
1178830800,2007-05-10T215:16:33Z,-0.486110,36.538248,2499,3859.137,0,0,No Data,No Data
1178830800,2007-05-10T215:26:17Z,-0.480849,36.517041,2444,3861.569,0,0,No Data,No Data
1178830800,2007-05-10T216:02:40Z,-0.562253,36.509962,2318,3870.666,0,0,No Data,No Data
1178830800,2007-05-10T216:08:10Z,-0.574617,36.509963,2422,3872.042,0,0,No Data,No Data
1178830800,2007-05-10T216:21:38Z,-0.585275,36.481654,2422,3875.409,0,0,No Data,No Data
1178830800,2007-05-10T216:34:15Z,-0.585365,36.453312,2392,3878.564,0,0,No Data,No Data
1178830800,2007-05-10T216:44:47Z,-0.579987,36.476341,2416,3881.197,0,0,No Data,No Data
1178830800,2007-05-10T217:04:32Z,-0.535798,36.479865,2411,3886.132,0,0,No Data,No Data
1178830800,2007-05-10T217:27:23Z,-0.484462,36.479874,2387,3891.847,0,0,No Data,No Data
1178830800,2007-05-10T217:40:48Z,-0.457896,36.494044,2427,3895.199,0,0,No Data,No Data
1178830800,2007-05-10T217:44:03Z,-0.450818,36.495815,2449,3896.011,0,0,No Data,No Data
1178830800,2007-05-10T217:59:12Z,-0.417211,36.490528,2423,3899.798,0,0,No Data,No Data
1178830800,2007-05-10T218:12:35Z,-0.438461,36.469250,2318,3903.146,0,0,No Data,No Data
1178830800,2007-05-10T218:22:20Z,-0.459692,36.474563,2382,3905.583,0,0,No Data,No Data
1178830800,2007-05-10T218:28:41Z,-0.466752,36.486961,2379,3907.171,0,0,No Data,No Data
1178830800,2007-05-10T218:52:37Z,-0.505597,36.524113,2430,3913.155,0,0,No Data,No Data
1178830800,2007-05-10T219:23:22Z,-0.574603,36.525881,2434,3920.84,0,0,No Data,No Data
1178830800,2007-05-10T219:30:37Z,-0.578138,36.541797,2445,3922.655,0,0,No Data,No Data
1178834400,2007-05-10T220:00:35Z,-0.510892,36.543557,2455,3930.144,0,0,No Data,No Data
1178834400,2007-05-10T220:33:03Z,-0.443684,36.515286,2648,3938.261,0,0,No Data,No Data
1178834400,2007-05-10T220:56:04Z,-0.392479,36.508224,2595,3944.016,0,0,No Data,No Data
1178834400,2007-05-10T221:06:08Z,-0.406600,36.525880,2991,3946.533,0,0,No Data,No Data
1178834400,2007-05-10T221:24:04Z,-0.443624,36.541748,3270,3951.017,0,0,No Data,No Data
1178834400,2007-05-10T221:42:56Z,-0.447073,36.583956,2738,3955.732,0,0,No Data,No Data
1178834400,2007-05-10T222:19:02Z,-0.445483,36.502906,2544,3964.757,0,0,No Data,No Data
1178834400,2007-05-10T223:09:34Z,-0.549983,36.458615,2399,3977.393,0,0,No Data,No Data
1178834400,2007-05-10T223:31:42Z,-0.599545,36.455075,2368,3982.925,0,0,No Data,No Data
1178834400,2007-05-10T224:12:56Z,-0.518279,36.410662,2025,3993.235,0,0,No Data,No Data
1178834400,2007-05-10T224:44:46Z,-0.452738,36.382174,2137,4001.191,0,0,No Data,No Data
1178834400,2007-05-10T224:59:15Z,-0.424340,36.366307,2204,4004.812,0,0,No Data,No Data
1178834400,2007-05-10T225:06:31Z,-0.427889,36.382245,2156,4006.63,0,0,No Data,No Data
1178834400,2007-05-10T225:21:43Z,-0.443837,36.412425,2182,4010.43,0,0,No Data,No Data
1178834400,2007-05-10T225:34:52Z,-0.419020,36.396462,2219,4013.715,0,0,No Data,No Data
1178834400,2007-05-10T225:39:54Z,-0.411926,36.387651,2165,4014.974,0,0,No Data,No Data
1178834400,2007-05-10T226:06:59Z,-0.362354,36.352405,2328,4021.745,0,0,No Data,No Data
1178834400,2007-05-10T226:18:14Z,-0.337617,36.347214,2357,4024.559,0,0,No Data,No Data
1178834400,2007-05-10T226:38:54Z,-0.344638,36.393083,2274,4029.725,0,0,No Data,No Data
1178834400,2007-05-10T226:58:39Z,-0.383590,36.414324,2240,4034.664,0,0,No Data,No Data
1178834400,2007-05-10T227:13:40Z,-0.417246,36.415978,2179,4038.415,0,0,No Data,No Data
1178834400,2007-05-10T227:40:51Z,-0.387120,36.362884,2259,4045.211,0,0,No Data,No Data
1178834400,2007-05-10T228:15:59Z,-0.316419,36.327821,2505,4053.997,0,0,No Data,No Data
1178834400,2007-05-10T228:21:43Z,-0.304045,36.324294,2523,4055.429,0,0,No Data,No Data
1178834400,2007-05-10T228:35:12Z,-0.334098,36.320735,2577,4058.798,0,0,No Data,No Data
1178834400,2007-05-10T228:42:19Z,-0.350004,36.322467,2486,4060.579,0,0,No Data,No Data
1178834400,2007-05-10T228:47:07Z,-0.360603,36.320634,2420,4061.777,0,0,No Data,No Data
1178834400,2007-05-10T228:51:50Z,-0.350002,36.320690,2449,4062.957,0,0,No Data,No Data
1178834400,2007-05-10T229:57:11Z,-0.203329,36.326138,2669,4079.297,0,0,No Data,No Data
1178838000,2007-05-10T230:07:41Z,-0.180382,36.331469,2648,4081.92,0,0,No Data,No Data
1178838000,2007-05-10T230:18:10Z,-0.190838,36.352558,2535,4084.541,0,0,No Data,No Data
1178838000,2007-05-10T230:42:25Z,-0.217231,36.400218,2371,4090.606,0,0,No Data,No Data
1178838000,2007-05-10T231:01:37Z,-0.257937,36.414376,2279,4095.404,0,0,No Data,No Data
1178838000,2007-05-10T231:06:05Z,-0.265016,36.421454,2328,4096.519,0,0,No Data,No Data
1178838000,2007-05-10T231:16:21Z,-0.277397,36.440918,2343,4099.087,0,0,No Data,No Data
1178838000,2007-05-10T231:20:17Z,-0.268553,36.440922,2334,4100.072,0,0,No Data,No Data
1178838000,2007-05-10T232:12:51Z,-0.153553,36.414394,2342,4113.211,0,0,No Data,No Data
1178838000,2007-05-10T232:59:24Z,-0.240311,36.356045,2462,4124.851,0,0,No Data,No Data
1178838000,2007-05-10T233:29:19Z,-0.295088,36.394887,2346,4132.327,0,0,No Data,No Data
1178838000,2007-05-10T234:12:40Z,-0.208362,36.439146,2342,4143.167,0,0,No Data,No Data
1178838000,2007-05-10T234:21:29Z,-0.188869,36.442678,2335,4145.372,0,0,No Data,No Data
1178838000,2007-05-10T234:33:48Z,-0.171189,36.421445,2348,4148.448,0,0,No Data,No Data
1178838000,2007-05-10T234:57:00Z,-0.222540,36.430305,2353,4154.249,0,0,No Data,No Data
1178838000,2007-05-10T235:39:26Z,-0.293380,36.494034,2363,4164.857,0,0,No Data,No Data
1178838000,2007-05-10T235:44:24Z,-0.290028,36.504684,2377,4166.1,0,0,No Data,No Data
1178838000,2007-05-10T236:29:28Z,-0.191073,36.483479,2380,4177.367,0,0,No Data,No Data
1178838000,2007-05-10T236:34:17Z,-0.180407,36.481700,2629,4178.571,0,0,No Data,No Data
1178838000,2007-05-10T236:38:20Z,-0.171503,36.479919,2618,4179.582,0,0,No Data,No Data
1178838000,2007-05-10T236:54:30Z,-0.135908,36.472801,2590,4183.623,0,0,No Data,No Data
1178838000,2007-05-10T237:52:47Z,-0.266783,36.471011,2344,4198.195,0,0,No Data,No Data
1178838000,2007-05-10T238:14:52Z,-0.316348,36.472785,2343,4203.717,0,0,No Data,No Data
1178838000,2007-05-10T238:21:38Z,-0.303989,36.481647,2357,4205.41,0,0,No Data,No Data
1178838000,2007-05-10T239:50:20Z,-0.109407,36.524110,2505,4227.582,0,0,No Data,No Data
1178841600,2007-05-10T240:47:41Z,0.017622,36.545404,2092,4241.921,0,0,No Data,No Data
1178841600,2007-05-10T241:20:28Z,-0.055649,36.552466,2213,4250.116,0,0,No Data,No Data
1178841600,2007-05-10T242:12:17Z,-0.172007,36.550573,2745,4263.072,0,0,No Data,No Data
1178841600,2007-05-10T242:28:59Z,-0.159363,36.515283,2584,4267.245,0,0,No Data,No Data
1178841600,2007-05-10T243:36:42Z,-0.007553,36.524105,2197,4284.174,0,0,No Data,No Data
1178841600,2007-05-10T244:23:47Z,-0.107809,36.490518,2513,4295.945,0,0,No Data,No Data
1178841600,2007-05-10T244:56:11Z,-0.180554,36.492325,2708,4304.046,0,0,No Data,No Data
1178841600,2007-05-10T245:00:57Z,-0.191091,36.490549,2644,4305.236,0,0,No Data,No Data
1178841600,2007-05-10T245:19:03Z,-0.150452,36.492314,2567,4309.764,0,0,No Data,No Data
1178841600,2007-05-10T245:34:49Z,-0.116700,36.481686,2532,4313.703,0,0,No Data,No Data
1178841600,2007-05-10T246:04:24Z,-0.171780,36.518817,2679,4321.098,0,0,No Data,No Data
1178841600,2007-05-10T246:45:36Z,-0.235648,36.585801,3207,4331.402,0,0,No Data,No Data
1178841600,2007-05-10T247:00:27Z,-0.265947,36.599721,3585,4335.114,0,0,No Data,No Data
1178841600,2007-05-10T247:17:21Z,-0.274714,36.562807,3147,4339.338,0,0,No Data,No Data
1178841600,2007-05-10T247:26:44Z,-0.274526,36.541728,3047,4341.685,0,0,No Data,No Data
1178841600,2007-05-10T247:32:51Z,-0.263981,36.550530,2896,4343.214,0,0,No Data,No Data
1178841600,2007-05-10T247:51:00Z,-0.223390,36.554066,2922,4347.75,0,0,No Data,No Data
1178841600,2007-05-10T248:00:27Z,-0.202171,36.554077,2923,4350.112,0,0,No Data,No Data
1178841600,2007-05-10T249:14:24Z,-0.041585,36.511703,2327,4368.602,0,0,No Data,No Data
1178841600,2007-05-10T249:33:18Z,-0.000535,36.501053,2246,4373.323,0,0,No Data,No Data
1178845200,2007-05-10T250:08:08Z,-0.052633,36.442695,2454,4382.032,0,0,No Data,No Data
1178845200,2007-05-10T250:22:51Z,-0.061356,36.410795,2335,4385.714,0,0,No Data,No Data
1178845200,2007-05-10T250:49:59Z,-0.070419,36.471027,2471,4392.495,0,0,No Data,No Data
1178845200,2007-05-10T251:06:12Z,-0.079136,36.506408,2403,4396.552,0,0,No Data,No Data
1178845200,2007-05-10T251:38:20Z,-0.022203,36.462107,2353,4404.583,0,0,No Data,No Data
1178845200,2007-05-10T252:11:06Z,0.022382,36.403564,2337,4412.775,0,0,No Data,No Data
1178845200,2007-05-10T252:57:43Z,-0.045353,36.483378,2400,4424.429,0,0,No Data,No Data
1178845200,2007-05-10T253:01:04Z,-0.050678,36.488692,2367,4425.267,0,0,No Data,No Data
1178845200,2007-05-10T253:18:06Z,-0.016814,36.470953,2318,4429.523,0,0,No Data,No Data
1178845200,2007-05-10T253:37:24Z,0.008146,36.435483,2338,4434.352,0,0,No Data,No Data
1178845200,2007-05-10T253:42:27Z,0.018874,36.431918,2330,4435.611,0,0,No Data,No Data
1178845200,2007-05-10T254:04:01Z,-0.029422,36.435567,2404,4441.003,0,0,No Data,No Data
1178845200,2007-05-10T254:15:00Z,-0.020540,36.412538,2331,4443.751,0,0,No Data,No Data
1178845200,2007-05-10T254:23:07Z,-0.002640,36.416028,2339,4445.781,0,0,No Data,No Data
1178845200,2007-05-10T254:30:54Z,0.004558,36.431948,2361,4447.726,0,0,No Data,No Data
1178845200,2007-05-10T254:54:40Z,0.019037,36.483314,2264,4453.667,0,0,No Data,No Data
1178845200,2007-05-10T254:58:13Z,0.022654,36.490402,2242,4454.553,0,0,No Data,No Data
1178845200,2007-05-10T255:01:45Z,0.019037,36.483314,2264,4455.439,0,0,No Data,No Data
1178845200,2007-05-10T255:29:27Z,-0.013340,36.430219,2390,4462.362,0,0,No Data,No Data
1178845200,2007-05-10T255:33:25Z,-0.020509,36.424927,2343,4463.354,0,0,No Data,No Data
1178845200,2007-05-10T255:38:03Z,-0.029462,36.419641,2334,4464.512,0,0,No Data,No Data
1178845200,2007-05-10T255:54:48Z,-0.057728,36.394828,2344,4468.699,0,0,No Data,No Data
1178845200,2007-05-10T256:04:50Z,-0.041772,36.378882,2347,4471.21,0,0,No Data,No Data
1178845200,2007-05-10T256:29:02Z,-0.008018,36.336328,2438,4477.257,0,0,No Data,No Data
1178845200,2007-05-10T256:35:02Z,-0.002715,36.323934,2457,4478.758,0,0,No Data,No Data
1178845200,2007-05-10T256:41:27Z,0.011576,36.322103,2412,4480.362,0,0,No Data,No Data
1178845200,2007-05-10T257:05:07Z,0.011600,36.375253,2341,4486.279,0,0,No Data,No Data
1178845200,2007-05-10T257:50:04Z,0.053019,36.467316,2184,4497.518,0,0,No Data,No Data
1178845200,2007-05-10T258:01:06Z,0.065675,36.488593,2192,4500.274,0,0,No Data,No Data
1178845200,2007-05-10T258:38:53Z,0.123408,36.550778,1934,4509.721,0,0,No Data,No Data
1178845200,2007-05-10T258:43:44Z,0.112667,36.552553,1956,4510.933,0,0,No Data,No Data
1178845200,2007-05-10T259:14:52Z,0.042739,36.552520,2067,4518.718,0,0,No Data,No Data
1178845200,2007-05-10T259:22:06Z,0.026607,36.550735,2062,4520.525,0,0,No Data,No Data
1178845200,2007-05-10T259:30:04Z,0.008706,36.550727,2130,4522.518,0,0,No Data,No Data
1178845200,2007-05-10T259:34:03Z,-0.000238,36.550722,2141,4523.514,0,0,No Data,No Data
1178845200,2007-05-10T259:57:56Z,-0.053873,36.550694,2231,4529.485,0,0,No Data,No Data
1178848800,2007-05-10T260:17:54Z,-0.098550,36.547124,2461,4534.475,0,0,No Data,No Data
1178848800,2007-05-10T262:00:13Z,-0.043617,36.324022,2451,4560.055,0,0,No Data,No Data
1178848800,2007-05-10T263:04:56Z,0.055916,36.218121,1943,4576.235,0,0,No Data,No Data
1178848800,2007-05-10T263:21:35Z,0.065838,36.254133,2034,4580.394,0,0,No Data,No Data
1178848800,2007-05-10T263:47:18Z,0.027473,36.297323,2427,4586.825,0,0,No Data,No Data
1178848800,2007-05-10T263:52:48Z,0.027533,36.309695,2414,4588.202,0,0,No Data,No Data
1178848800,2007-05-10T263:56:46Z,0.036432,36.309676,2392,4589.193,0,0,No Data,No Data
1178848800,2007-05-10T264:22:53Z,-0.022185,36.309753,2463,4595.719,0,0,No Data,No Data
1178848800,2007-05-10T264:40:23Z,-0.061467,36.308177,2504,4600.096,0,0,No Data,No Data
1178848800,2007-05-10T265:21:36Z,0.031092,36.309687,2395,4610.402,0,0,No Data,No Data
1178848800,2007-05-10T265:27:09Z,0.043552,36.309661,2413,4611.789,0,0,No Data,No Data
1178848800,2007-05-10T266:20:19Z,-0.075829,36.308311,2530,4625.081,0,0,No Data,No Data
1178848800,2007-05-10T266:35:08Z,-0.089950,36.278217,2660,4628.782,0,0,No Data,No Data
1178848800,2007-05-10T266:46:27Z,-0.095123,36.253333,2734,4631.611,0,0,No Data,No Data
1178848800,2007-05-10T266:55:28Z,-0.109463,36.267650,2696,4633.867,0,0,No Data,No Data
1178848800,2007-05-10T267:36:34Z,-0.201721,36.269777,2692,4644.141,0,0,No Data,No Data
1178848800,2007-05-10T268:01:33Z,-0.148542,36.251910,2780,4650.386,0,0,No Data,No Data
1178848800,2007-05-10T268:14:25Z,-0.123511,36.237478,2840,4653.603,0,0,No Data,No Data
1178848800,2007-05-10T268:34:35Z,-0.138100,36.280341,2731,4658.644,0,0,No Data,No Data
1178848800,2007-05-10T268:45:32Z,-0.159351,36.292756,2734,4661.384,0,0,No Data,No Data
1178848800,2007-05-10T269:01:17Z,-0.194677,36.294526,2711,4665.322,0,0,No Data,No Data
1178848800,2007-05-10T269:32:17Z,-0.125661,36.285576,2697,4673.07,0,0,No Data,No Data
1178848800,2007-05-10T269:42:02Z,-0.113022,36.267669,2749,4675.51,0,0,No Data,No Data
1178848800,2007-05-10T269:46:48Z,-0.112954,36.256995,2753,4676.698,0,0,No Data,No Data
1178848800,2007-05-10T269:57:59Z,-0.137856,36.253596,2855,4679.496,0,0,No Data,No Data
1178852400,2007-05-10T270:17:39Z,-0.178888,36.269923,2763,4684.413,0,0,No Data,No Data
1178852400,2007-05-10T270:31:32Z,-0.208805,36.278632,2663,4687.882,0,0,No Data,No Data
1178852400,2007-05-10T270:38:45Z,-0.224638,36.282081,2649,4689.686,0,0,No Data,No Data
1178852400,2007-05-10T271:00:50Z,-0.264946,36.253182,2420,4695.208,0,0,No Data,No Data
1178852400,2007-05-10T271:06:28Z,-0.266646,36.240641,2329,4696.617,0,0,No Data,No Data
1178852400,2007-05-10T271:30:05Z,-0.319681,36.240256,2217,4702.522,0,0,No Data,No Data
1178852400,2007-05-10T271:51:56Z,-0.360571,36.267372,2440,4707.984,0,0,No Data,No Data
1178852400,2007-05-10T272:00:30Z,-0.367680,36.285250,2459,4710.126,0,0,No Data,No Data
1178852400,2007-05-10T272:03:59Z,-0.371203,36.292220,2409,4710.995,0,0,No Data,No Data
1178852400,2007-05-10T272:32:23Z,-0.419019,36.334413,2271,4718.094,0,0,No Data,No Data
1178852400,2007-05-10T272:36:19Z,-0.424339,36.341484,2240,4719.079,0,0,No Data,No Data
1178852400,2007-05-10T273:05:13Z,-0.461596,36.394622,2105,4726.304,0,0,No Data,No Data
1178852400,2007-05-10T273:13:58Z,-0.463335,36.414199,2199,4728.492,0,0,No Data,No Data
1178852400,2007-05-10T273:21:06Z,-0.463307,36.430199,2169,4730.273,0,0,No Data,No Data
1178852400,2007-05-10T273:54:14Z,-0.537655,36.433790,2233,4738.56,0,0,No Data,No Data
1178852400,2007-05-10T274:17:27Z,-0.589012,36.442644,2207,4744.362,0,0,No Data,No Data
1178852400,2007-05-10T274:22:32Z,-0.581832,36.451539,2377,4745.635,0,0,No Data,No Data
1178852400,2007-05-10T274:28:14Z,-0.574722,36.462171,2442,4747.059,0,0,No Data,No Data
1178852400,2007-05-10T274:54:54Z,-0.525156,36.495800,2423,4753.727,0,0,No Data,No Data
1178852400,2007-05-10T275:08:25Z,-0.495037,36.499350,2402,4757.103,0,0,No Data,No Data
1178852400,2007-05-10T275:13:59Z,-0.482650,36.501121,2411,4758.496,0,0,No Data,No Data
1178852400,2007-05-10T275:30:37Z,-0.445479,36.504676,2550,4762.653,0,0,No Data,No Data
